request_id,latency_ms
137302,7.304
137303,7.304
137304,7.304
137305,7.304
137306,7.304
137307,7.304
137308,7.304
137309,7.304
137310,7.304
137311,7.305
137312,7.305
137313,7.305
137314,7.305
137315,7.305
137316,7.305
137317,7.305
137318,7.305
137319,7.305
137320,7.305
137321,7.305
137322,7.305
137323,7.305
137324,7.305
137325,7.305
137326,7.305
137327,7.305
137328,7.305
137329,7.305
137330,7.305
137331,7.305
137332,7.305
137333,7.305
137334,7.305
137335,7.305
137336,7.305
137337,7.305
137338,7.306
137339,7.306
137340,7.306
137341,7.306
137342,7.306
137343,7.306
137344,7.306
137345,7.306
137346,7.306
137347,7.306
137348,7.306
137349,7.306
137350,7.306
137351,7.306
137352,7.306
137353,7.306
137354,7.306
137355,7.306
137356,7.306
137357,7.306
137358,7.306
137359,7.306
137360,7.306
137361,7.306
137362,7.306
137363,7.306
137364,7.306
137365,7.307
137366,7.307
137367,7.307
137368,7.307
137369,7.307
137370,7.307
137371,7.307
137372,7.307
137373,7.307
137374,7.307
137375,7.307
137376,7.307
137377,7.307
137378,7.307
137379,7.307
137380,7.307
137381,7.307
137382,7.307
137383,7.307
137384,7.307
137385,7.308
137386,7.308
137387,7.308
137388,7.308
137389,7.308
137390,7.308
137391,7.308
137392,7.308
137393,7.308
137394,7.308
137395,7.308
137396,7.308
137397,7.308
137398,7.308
137399,7.308
137400,7.308
137401,7.308
137402,7.308
137403,7.308
137404,7.308
137405,7.308
137406,7.308
137407,7.308
137408,7.308
137409,7.308
137410,7.308
137411,7.308
137412,7.308
137413,7.309
137414,7.309
137415,7.309
137416,7.309
137417,7.309
137418,7.309
137419,7.309
137420,7.309
137421,7.309
137422,7.309
137423,7.309
137424,7.309
137425,7.309
137426,7.309
137427,7.309
137428,7.309
137429,7.309
137430,7.309
137431,7.309
137432,7.309
137433,7.309
137434,7.309
137435,7.309
137436,7.309
137437,7.309
137438,7.31
137439,7.31
137440,7.31
137441,7.31
137442,7.31
137443,7.31
137444,7.31
137445,7.31
137446,7.31
137447,7.31
137448,7.31
137449,7.31
137450,7.31
137451,7.31
137452,7.31
137453,7.31
137454,7.31
137455,7.31
137456,7.31
137457,7.31
137458,7.31
137459,7.31
137460,7.31
137461,7.31
137462,7.311
137463,7.311
137464,7.311
137465,7.311
137466,7.311
137467,7.311
137468,7.311
137469,7.311
137470,7.311
137471,7.311
137472,7.311
137473,7.311
137474,7.311
137475,7.311
137476,7.311
137477,7.311
137478,7.311
137479,7.311
137480,7.311
137481,7.311
137482,7.311
137483,7.311
137484,7.311
137485,7.311
137486,7.311
137487,7.311
137488,7.311
137489,7.312
137490,7.312
137491,7.312
137492,7.312
137493,7.312
137494,7.312
137495,7.312
137496,7.312
137497,7.312
137498,7.312
137499,7.312
137500,7.312
137501,7.312
137502,7.312
137503,7.312
137504,7.312
137505,7.312
137506,7.312
137507,7.312
137508,7.312
137509,7.312
137510,7.312
137511,7.312
137512,7.312
137513,7.312
137514,7.312
137515,7.312
137516,7.312
137517,7.312
137518,7.312
137519,7.312
137520,7.312
137521,7.313
137522,7.313
137523,7.313
137524,7.313
137525,7.313
137526,7.313
137527,7.313
137528,7.313
137529,7.313
137530,7.313
137531,7.313
137532,7.313
137533,7.313
137534,7.313
137535,7.313
137536,7.313
137537,7.313
137538,7.313
137539,7.313
137540,7.314
137541,7.314
137542,7.314
137543,7.314
137544,7.314
137545,7.314
137546,7.314
137547,7.314
137548,7.314
137549,7.314
137550,7.314
137551,7.314
137552,7.314
137553,7.314
137554,7.314
137555,7.314
137556,7.314
137557,7.314
137558,7.314
137559,7.314
137560,7.314
137561,7.314
137562,7.314
137563,7.314
137564,7.314
137565,7.314
137566,7.314
137567,7.314
137568,7.314
137569,7.314
137570,7.314
137571,7.314
137572,7.315
137573,7.315
137574,7.315
137575,7.315
137576,7.315
137577,7.315
137578,7.315
137579,7.315
137580,7.315
137581,7.315
137582,7.315
137583,7.315
137584,7.315
137585,7.315
137586,7.315
137587,7.315
137588,7.315
137589,7.315
137590,7.315
137591,7.315
137592,7.315
137593,7.315
137594,7.315
137595,7.316
137596,7.316
137597,7.316
137598,7.316
137599,7.316
137600,7.316
137601,7.316
137602,7.316
137603,7.316
137604,7.316
137605,7.316
137606,7.316
137607,7.316
137608,7.316
137609,7.316
137610,7.316
137611,7.316
137612,7.316
137613,7.316
137614,7.316
137615,7.316
137616,7.316
137617,7.316
137618,7.316
137619,7.316
137620,7.316
137621,7.316
137622,7.316
137623,7.316
137624,7.316
137625,7.316
137626,7.316
137627,7.316
137628,7.316
137629,7.316
137630,7.316
137631,7.317
137632,7.317
137633,7.317
137634,7.317
137635,7.317
137636,7.317
137637,7.317
137638,7.317
137639,7.317
137640,7.317
137641,7.317
137642,7.317
137643,7.317
137644,7.317
137645,7.317
137646,7.317
137647,7.317
137648,7.317
137649,7.317
137650,7.317
137651,7.317
137652,7.317
137653,7.317
137654,7.317
137655,7.317
137656,7.317
137657,7.318
137658,7.318
137659,7.318
137660,7.318
137661,7.318
137662,7.318
137663,7.318
137664,7.318
137665,7.318
137666,7.318
137667,7.318
137668,7.318
137669,7.318
137670,7.318
137671,7.318
137672,7.318
137673,7.318
137674,7.318
137675,7.318
137676,7.318
137677,7.318
137678,7.318
137679,7.318
137680,7.318
137681,7.318
137682,7.318
137683,7.318
137684,7.318
137685,7.319
137686,7.319
137687,7.319
137688,7.319
137689,7.319
137690,7.319
137691,7.319
137692,7.319
137693,7.319
137694,7.319
137695,7.319
137696,7.319
137697,7.319
137698,7.319
137699,7.319
137700,7.319
137701,7.319
137702,7.319
137703,7.319
137704,7.319
137705,7.319
137706,7.319
137707,7.319
137708,7.319
137709,7.319
137710,7.319
137711,7.319
137712,7.319
137713,7.32
137714,7.32
137715,7.32
137716,7.32
137717,7.32
137718,7.32
137719,7.32
137720,7.32
137721,7.32
137722,7.32
137723,7.32
137724,7.32
137725,7.32
137726,7.32
137727,7.32
137728,7.32
137729,7.32
137730,7.32
137731,7.32
137732,7.32
137733,7.32
137734,7.32
137735,7.32
137736,7.32
137737,7.32
137738,7.32
137739,7.32
137740,7.32
137741,7.32
137742,7.32
137743,7.32
137744,7.32
137745,7.321
137746,7.321
137747,7.321
137748,7.321
